,county,date,deaths,reported_deaths
6647,Yolo,2020-11-28,1,1
6648,Yuba,2020-11-28,0,0
6649,Alameda,2020-11-27,2,3
6650,Alpine,2020-11-27,0,0
6651,Amador,2020-11-27,0,0
6652,Butte,2020-11-27,1,0
6653,Calaveras,2020-11-27,0,0
6655,Colusa,2020-11-27,1,0
6656,Contra Costa,2020-11-27,3,0
6657,Del Norte,2020-11-27,0,0
6658,El Dorado,2020-11-27,1,0
6659,Fresno,2020-11-27,13,0
6660,Glenn,2020-11-27,1,0
6661,Humboldt,2020-11-27,1,0
6662,Imperial,2020-11-27,4,1
6663,Inyo,2020-11-27,0,0
6664,Kern,2020-11-27,5,2
6665,Kings,2020-11-27,1,0
6666,Lake,2020-11-27,0,0
6667,Lassen,2020-11-27,0,0
6668,Los Angeles,2020-11-27,108,25
6669,Madera,2020-11-27,1,0
6670,Marin,2020-11-27,0,0
6671,Mariposa,2020-11-27,0,0
6672,Mendocino,2020-11-27,0,0
6673,Merced,2020-11-27,3,0
6674,Modoc,2020-11-27,0,0
6675,Mono,2020-11-27,0,1
6676,Monterey,2020-11-27,1,0
6677,Napa,2020-11-27,0,0
6678,Nevada,2020-11-27,0,0
6679,Orange,2020-11-27,19,5
6681,Placer,2020-11-27,3,0
6682,Plumas,2020-11-27,1,0
6683,Riverside,2020-11-27,16,0
6684,Sacramento,2020-11-27,25,-1
6685,San Benito,2020-11-27,0,0
6686,San Bernardino,2020-11-27,25,1
6687,San Diego,2020-11-27,25,0
6688,San Francisco,2020-11-27,0,0
6689,San Joaquin,2020-11-27,6,0
6690,San Luis Obispo,2020-11-27,0,0
6691,San Mateo,2020-11-27,1,0
6692,Santa Barbara,2020-11-27,1,1
6693,Santa Clara,2020-11-27,6,3
6694,Santa Cruz,2020-11-27,0,0
6695,Shasta,2020-11-27,0,0
6696,Sierra,2020-11-27,0,0
6697,Siskiyou,2020-11-27,0,0
6698,Solano,2020-11-27,1,0
6699,Sonoma,2020-11-27,0,0
6700,Stanislaus,2020-11-27,6,1
6701,Sutter,2020-11-27,3,0
6702,Tehama,2020-11-27,0,0
6703,Trinity,2020-11-27,0,0
6704,Tulare,2020-11-27,5,0
6705,Tuolumne,2020-11-27,0,0
6707,Ventura,2020-11-27,3,0
6708,Yolo,2020-11-27,3,3
6709,Yuba,2020-11-27,0,0
6710,Alameda,2020-11-26,5,0
6711,Alpine,2020-11-26,0,0
6712,Amador,2020-11-26,0,0
6713,Butte,2020-11-26,2,1
6714,Calaveras,2020-11-26,0,0
6716,Colusa,2020-11-26,0,0
6717,Contra Costa,2020-11-26,2,1
6718,Del Norte,2020-11-26,0,0
6719,El Dorado,2020-11-26,1,0
6720,Fresno,2020-11-26,7,6
6721,Glenn,2020-11-26,0,0
6722,Humboldt,2020-11-26,0,0
6723,Imperial,2020-11-26,3,0
6724,Inyo,2020-11-26,0,0
6725,Kern,2020-11-26,4,4
6726,Kings,2020-11-26,0,0
6727,Lake,2020-11-26,0,0
6728,Lassen,2020-11-26,0,0
6729,Los Angeles,2020-11-26,52,36
6730,Madera,2020-11-26,0,0
6731,Marin,2020-11-26,0,0
6732,Mariposa,2020-11-26,0,0
6733,Mendocino,2020-11-26,1,0
6734,Merced,2020-11-26,0,0
6735,Modoc,2020-11-26,0,0
6736,Mono,2020-11-26,0,0
6737,Monterey,2020-11-26,1,0
6738,Napa,2020-11-26,1,1
6739,Nevada,2020-11-26,0,0
6740,Orange,2020-11-26,17,12
6742,Placer,2020-11-26,0,0
6743,Plumas,2020-11-26,0,0
6744,Riverside,2020-11-26,15,2
6745,Sacramento,2020-11-26,12,6
6746,San Benito,2020-11-26,0,0
6747,San Bernardino,2020-11-26,20,-2
6748,San Diego,2020-11-26,12,8
6749,San Francisco,2020-11-26,0,0
6750,San Joaquin,2020-11-26,4,-6
6751,San Luis Obispo,2020-11-26,0,2
6752,San Mateo,2020-11-26,0,-1
6753,Santa Barbara,2020-11-26,0,1
6754,Santa Clara,2020-11-26,6,4
6755,Santa Cruz,2020-11-26,1,1
6756,Shasta,2020-11-26,1,0
6757,Sierra,2020-11-26,0,0
6758,Siskiyou,2020-11-26,0,0
6759,Solano,2020-11-26,0,0
6760,Sonoma,2020-11-26,0,0
6761,Stanislaus,2020-11-26,1,0
6762,Sutter,2020-11-26,0,1
6763,Tehama,2020-11-26,0,0
6764,Trinity,2020-11-26,0,0
6765,Tulare,2020-11-26,1,1
6766,Tuolumne,2020-11-26,0,0
6768,Ventura,2020-11-26,1,0
6769,Yolo,2020-11-26,0,0
6770,Yuba,2020-11-26,1,0
6771,Alameda,2020-11-25,3,3
6772,Alpine,2020-11-25,0,0
6773,Amador,2020-11-25,1,0
6774,Butte,2020-11-25,9,1
6775,Calaveras,2020-11-25,0,0
6777,Colusa,2020-11-25,0,0
6778,Contra Costa,2020-11-25,1,4
6779,Del Norte,2020-11-25,0,0
6780,El Dorado,2020-11-25,0,0
6781,Fresno,2020-11-25,7,1
6782,Glenn,2020-11-25,0,0
6783,Humboldt,2020-11-25,0,0
6784,Imperial,2020-11-25,3,0
6785,Inyo,2020-11-25,0,0
6786,Kern,2020-11-25,5,2
6787,Kings,2020-11-25,1,0
6788,Lake,2020-11-25,0,0
6789,Lassen,2020-11-25,0,0
6790,Los Angeles,2020-11-25,76,44
6791,Madera,2020-11-25,0,0
6792,Marin,2020-11-25,1,0
6793,Mariposa,2020-11-25,0,0
6794,Mendocino,2020-11-25,0,0
6795,Merced,2020-11-25,4,1
6796,Modoc,2020-11-25,0,0
6797,Mono,2020-11-25,0,0
6798,Monterey,2020-11-25,4,0
6799,Napa,2020-11-25,0,0
6800,Nevada,2020-11-25,7,0
6801,Orange,2020-11-25,17,4
6803,Placer,2020-11-25,4,1
6804,Plumas,2020-11-25,0,0
6805,Riverside,2020-11-25,15,18
6806,Sacramento,2020-11-25,9,6
6807,San Benito,2020-11-25,0,0
6808,San Bernardino,2020-11-25,37,-1
6809,San Diego,2020-11-25,19,4
6810,San Francisco,2020-11-25,0,0
6811,San Joaquin,2020-11-25,6,-2
6812,San Luis Obispo,2020-11-25,0,0
6813,San Mateo,2020-11-25,2,0
6814,Santa Barbara,2020-11-25,0,0
6815,Santa Clara,2020-11-25,9,4
6816,Santa Cruz,2020-11-25,3,0
6817,Shasta,2020-11-25,0,0
6818,Sierra,2020-11-25,0,0
6819,Siskiyou,2020-11-25,0,0
6820,Solano,2020-11-25,0,1
6821,Sonoma,2020-11-25,0,0
6822,Stanislaus,2020-11-25,0,7
6823,Sutter,2020-11-25,0,0
6824,Tehama,2020-11-25,0,0
6825,Trinity,2020-11-25,0,0
6826,Tulare,2020-11-25,3,3
6827,Tuolumne,2020-11-25,0,0
6829,Ventura,2020-11-25,0,0
6830,Yolo,2020-11-25,1,0
6831,Yuba,2020-11-25,0,0
6832,Alameda,2020-11-24,14,0
6833,Alpine,2020-11-24,0,0
6834,Amador,2020-11-24,0,0
6835,Butte,2020-11-24,1,2
6836,Calaveras,2020-11-24,1,0
6838,Colusa,2020-11-24,0,0
6839,Contra Costa,2020-11-24,1,-1
6840,Del Norte,2020-11-24,0,0
6841,El Dorado,2020-11-24,1,0
6842,Fresno,2020-11-24,11,5
6843,Glenn,2020-11-24,0,0
6844,Humboldt,2020-11-24,0,0
6845,Imperial,2020-11-24,4,0
6846,Inyo,2020-11-24,0,0
6847,Kern,2020-11-24,3,2
6848,Kings,2020-11-24,3,0
6849,Lake,2020-11-24,0,0
6850,Lassen,2020-11-24,0,0
6851,Los Angeles,2020-11-24,106,54
6852,Madera,2020-11-24,1,1
6853,Marin,2020-11-24,1,0
6854,Mariposa,2020-11-24,0,0
6855,Mendocino,2020-11-24,1,0
6856,Merced,2020-11-24,2,2
6857,Modoc,2020-11-24,0,0
6858,Mono,2020-11-24,0,0
6859,Monterey,2020-11-24,6,1
6860,Napa,2020-11-24,2,0
6861,Nevada,2020-11-24,3,0
6862,Orange,2020-11-24,21,1
6864,Placer,2020-11-24,3,1
6865,Plumas,2020-11-24,0,0
6866,Riverside,2020-11-24,21,5
6867,Sacramento,2020-11-24,12,12
6868,San Benito,2020-11-24,0,0
6869,San Bernardino,2020-11-24,19,2
6870,San Diego,2020-11-24,15,16
6871,San Francisco,2020-11-24,0,0
6872,San Joaquin,2020-11-24,10,0
6873,San Luis Obispo,2020-11-24,2,0
6874,San Mateo,2020-11-24,1,0
6875,Santa Barbara,2020-11-24,2,1
6876,Santa Clara,2020-11-24,14,3
6877,Santa Cruz,2020-11-24,2,0
6878,Shasta,2020-11-24,0,0
6879,Sierra,2020-11-24,0,0
6880,Siskiyou,2020-11-24,0,1
6881,Solano,2020-11-24,1,0
6882,Sonoma,2020-11-24,2,2
6883,Stanislaus,2020-11-24,2,2
6884,Sutter,2020-11-24,1,0
6885,Tehama,2020-11-24,0,0
6886,Trinity,2020-11-24,0,0
6887,Tulare,2020-11-24,5,0
6888,Tuolumne,2020-11-24,1,0
6890,Ventura,2020-11-24,4,0
6891,Yolo,2020-11-24,0,1
6892,Yuba,2020-11-24,0,0
6893,Alameda,2020-11-23,7,0
6894,Alpine,2020-11-23,0,0
6895,Amador,2020-11-23,0,0
6896,Butte,2020-11-23,3,0
6897,Calaveras,2020-11-23,1,0
6899,Colusa,2020-11-23,0,0
6900,Contra Costa,2020-11-23,4,0
6901,Del Norte,2020-11-23,0,0
6902,El Dorado,2020-11-23,2,0
6903,Fresno,2020-11-23,8,0
6904,Glenn,2020-11-23,0,0
6905,Humboldt,2020-11-23,0,0
6906,Imperial,2020-11-23,3,0
6907,Inyo,2020-11-23,0,0
6908,Kern,2020-11-23,5,0
6909,Kings,2020-11-23,0,0
6910,Lake,2020-11-23,0,0
6911,Lassen,2020-11-23,0,0
6912,Los Angeles,2020-11-23,106,9
6913,Madera,2020-11-23,5,0
6914,Marin,2020-11-23,0,0
6915,Mariposa,2020-11-23,0,0
6916,Mendocino,2020-11-23,0,0
6917,Merced,2020-11-23,5,0
6918,Modoc,2020-11-23,0,0
6919,Mono,2020-11-23,0,0
6920,Monterey,2020-11-23,6,1
6921,Napa,2020-11-23,2,0
6922,Nevada,2020-11-23,6,0
6923,Orange,2020-11-23,16,0
6925,Placer,2020-11-23,7,0
6926,Plumas,2020-11-23,0,0
6927,Riverside,2020-11-23,25,6
6928,Sacramento,2020-11-23,11,1
6929,San Benito,2020-11-23,0,0
6930,San Bernardino,2020-11-23,31,0
6931,San Diego,2020-11-23,21,0
6932,San Francisco,2020-11-23,0,0
6933,San Joaquin,2020-11-23,4,0
6934,San Luis Obispo,2020-11-23,1,0
6935,San Mateo,2020-11-23,1,0
6936,Santa Barbara,2020-11-23,1,0
6937,Santa Clara,2020-11-23,20,1
6938,Santa Cruz,2020-11-23,1,0
6939,Shasta,2020-11-23,0,0
6940,Sierra,2020-11-23,0,0
6941,Siskiyou,2020-11-23,1,0
6942,Solano,2020-11-23,0,0
6943,Sonoma,2020-11-23,2,1
6944,Stanislaus,2020-11-23,3,0
6945,Sutter,2020-11-23,0,1
6946,Tehama,2020-11-23,0,0
6947,Trinity,2020-11-23,0,0
6948,Tulare,2020-11-23,5,1
6949,Tuolumne,2020-11-23,1,0
6951,Ventura,2020-11-23,3,0
6952,Yolo,2020-11-23,1,0
6953,Yuba,2020-11-23,1,0
6954,Alameda,2020-11-22,0,0
6955,Alpine,2020-11-22,0,0
6956,Amador,2020-11-22,0,0
6957,Butte,2020-11-22,0,0
6958,Calaveras,2020-11-22,0,0
6960,Colusa,2020-11-22,0,0
6961,Contra Costa,2020-11-22,3,0
6962,Del Norte,2020-11-22,1,0
6963,El Dorado,2020-11-22,0,0
6964,Fresno,2020-11-22,7,6
6965,Glenn,2020-11-22,0,0
6966,Humboldt,2020-11-22,0,0
6967,Imperial,2020-11-22,0,0
6968,Inyo,2020-11-22,0,0
6969,Kern,2020-11-22,4,0
6970,Kings,2020-11-22,0,0
6971,Lake,2020-11-22,0,0
6972,Lassen,2020-11-22,0,0
6973,Los Angeles,2020-11-22,41,10
6974,Madera,2020-11-22,0,0
6975,Marin,2020-11-22,1,1
6976,Mariposa,2020-11-22,0,0
6977,Mendocino,2020-11-22,2,0
6978,Merced,2020-11-22,1,0
6979,Modoc,2020-11-22,0,0
6980,Mono,2020-11-22,0,0
6981,Monterey,2020-11-22,0,1
6982,Napa,2020-11-22,1,0
6983,Nevada,2020-11-22,0,0
6984,Orange,2020-11-22,11,3
6986,Placer,2020-11-22,0,1
6987,Plumas,2020-11-22,0,0
6988,Riverside,2020-11-22,13,2
6989,Sacramento,2020-11-22,13,7
6990,San Benito,2020-11-22,0,0
6991,San Bernardino,2020-11-22,21,2
6992,San Diego,2020-11-22,8,2
6993,San Francisco,2020-11-22,1,0
6994,San Joaquin,2020-11-22,3,0
6995,San Luis Obispo,2020-11-22,0,0
6996,San Mateo,2020-11-22,0,0
6997,Santa Barbara,2020-11-22,1,0
6998,Santa Clara,2020-11-22,4,1
6999,Santa Cruz,2020-11-22,3,0
7000,Shasta,2020-11-22,0,1
7001,Sierra,2020-11-22,0,0
7002,Siskiyou,2020-11-22,0,0
7003,Solano,2020-11-22,0,0
7004,Sonoma,2020-11-22,0,1
7005,Stanislaus,2020-11-22,1,1
7006,Sutter,2020-11-22,1,0
7007,Tehama,2020-11-22,0,0
7008,Trinity,2020-11-22,0,0
7009,Tulare,2020-11-22,2,1
7010,Tuolumne,2020-11-22,0,0
7012,Ventura,2020-11-22,2,2
7013,Yolo,2020-11-22,3,0
7014,Yuba,2020-11-22,0,0
7015,Alameda,2020-11-21,3,0
7016,Alpine,2020-11-21,0,0
7017,Amador,2020-11-21,0,0
7018,Butte,2020-11-21,1,1
7019,Calaveras,2020-11-21,0,0
7021,Colusa,2020-11-21,0,0
7022,Contra Costa,2020-11-21,2,0
7023,Del Norte,2020-11-21,0,0
7024,El Dorado,2020-11-21,0,0
7025,Fresno,2020-11-21,6,2
7026,Glenn,2020-11-21,1,0
7027,Humboldt,2020-11-21,0,0
7028,Imperial,2020-11-21,2,2
7029,Inyo,2020-11-21,0,0
7030,Kern,2020-11-21,2,1
7031,Kings,2020-11-21,2,0
7032,Lake,2020-11-21,0,0
7033,Lassen,2020-11-21,0,0
7034,Los Angeles,2020-11-21,45,30
7035,Madera,2020-11-21,1,2
7036,Marin,2020-11-21,0,0
7037,Mariposa,2020-11-21,0,0
7038,Mendocino,2020-11-21,0,0
7039,Merced,2020-11-21,0,2
7040,Modoc,2020-11-21,0,0
7041,Mono,2020-11-21,0,0
7042,Monterey,2020-11-21,1,0
7043,Napa,2020-11-21,0,0
7044,Nevada,2020-11-21,0,0
7045,Orange,2020-11-21,6,11
7047,Placer,2020-11-21,2,-1
7048,Plumas,2020-11-21,0,0
7049,Riverside,2020-11-21,17,2
7050,Sacramento,2020-11-21,2,-1
7051,San Benito,2020-11-21,0,0
7052,San Bernardino,2020-11-21,16,2
7053,San Diego,2020-11-21,13,6
7054,San Francisco,2020-11-21,0,0
7055,San Joaquin,2020-11-21,4,2
7056,San Luis Obispo,2020-11-21,1,0
7057,San Mateo,2020-11-21,0,1
7058,Santa Barbara,2020-11-21,0,1
7059,Santa Clara,2020-11-21,2,2
7060,Santa Cruz,2020-11-21,1,0
7061,Shasta,2020-11-21,1,0
7062,Sierra,2020-11-21,0,0
7063,Siskiyou,2020-11-21,0,0
7064,Solano,2020-11-21,0,1
7065,Sonoma,2020-11-21,0,0
7066,Stanislaus,2020-11-21,2,2
7067,Sutter,2020-11-21,0,0
7068,Tehama,2020-11-21,0,0
7069,Trinity,2020-11-21,0,0
7070,Tulare,2020-11-21,2,2
7071,Tuolumne,2020-11-21,1,0
7073,Ventura,2020-11-21,1,2
7074,Yolo,2020-11-21,0,1
7075,Yuba,2020-11-21,0,0
7076,Alameda,2020-11-20,7,3
7077,Alpine,2020-11-20,0,0
7078,Amador,2020-11-20,0,0
7079,Butte,2020-11-20,0,0
7080,Calaveras,2020-11-20,0,0
7082,Colusa,2020-11-20,0,0
7083,Contra Costa,2020-11-20,1,1
7084,Del Norte,2020-11-20,0,0
7085,El Dorado,2020-11-20,2,0
7086,Fresno,2020-11-20,9,2
7087,Glenn,2020-11-20,0,0
7088,Humboldt,2020-11-20,0,0
7089,Imperial,2020-11-20,1,4
7090,Inyo,2020-11-20,0,0
7091,Kern,2020-11-20,6,3
7092,Kings,2020-11-20,1,0
7093,Lake,2020-11-20,0,0
7094,Lassen,2020-11-20,0,0
7095,Los Angeles,2020-11-20,71,33
7096,Madera,2020-11-20,2,0
7097,Marin,2020-11-20,1,0
7098,Mariposa,2020-11-20,0,0
7099,Mendocino,2020-11-20,1,-1
7100,Merced,2020-11-20,1,0
7101,Modoc,2020-11-20,0,0
7102,Mono,2020-11-20,0,0
7103,Monterey,2020-11-20,1,2
7104,Napa,2020-11-20,1,0
7105,Nevada,2020-11-20,1,0
7106,Orange,2020-11-20,10,2
7108,Placer,2020-11-20,4,1
7109,Plumas,2020-11-20,0,0
7110,Riverside,2020-11-20,23,3
7111,Sacramento,2020-11-20,14,3
7112,San Benito,2020-11-20,1,0
7113,San Bernardino,2020-11-20,14,5
7114,San Diego,2020-11-20,12,8
7115,San Francisco,2020-11-20,1,0
7116,San Joaquin,2020-11-20,6,-1
7117,San Luis Obispo,2020-11-20,1,0
7118,San Mateo,2020-11-20,0,0
7119,Santa Barbara,2020-11-20,0,0
7120,Santa Clara,2020-11-20,7,7
7121,Santa Cruz,2020-11-20,5,0
7122,Shasta,2020-11-20,1,0
7123,Sierra,2020-11-20,0,0
7124,Siskiyou,2020-11-20,1,0
7125,Solano,2020-11-20,1,1
7126,Sonoma,2020-11-20,1,2
7127,Stanislaus,2020-11-20,6,0
7128,Sutter,2020-11-20,1,0
7129,Tehama,2020-11-20,0,0
7130,Trinity,2020-11-20,1,0
7131,Tulare,2020-11-20,4,7
7132,Tuolumne,2020-11-20,2,0
7134,Ventura,2020-11-20,3,1
7135,Yolo,2020-11-20,2,2
7136,Yuba,2020-11-20,0,0
7137,Alameda,2020-11-19,2,1
7138,Alpine,2020-11-19,0,0
7139,Amador,2020-11-19,0,0
7140,Butte,2020-11-19,0,1
7141,Calaveras,2020-11-19,0,0
7143,Colusa,2020-11-19,0,0
7144,Contra Costa,2020-11-19,2,1
7145,Del Norte,2020-11-19,0,0
7146,El Dorado,2020-11-19,0,0
7147,Fresno,2020-11-19,5,4
7148,Glenn,2020-11-19,0,0
7149,Humboldt,2020-11-19,0,0
7150,Imperial,2020-11-19,6,1
7151,Inyo,2020-11-19,0,0
7152,Kern,2020-11-19,8,3
7153,Kings,2020-11-19,1,0
7154,Lake,2020-11-19,1,0
7155,Lassen,2020-11-19,0,0
7156,Los Angeles,2020-11-19,80,27
7157,Madera,2020-11-19,2,0
7158,Marin,2020-11-19,0,0
7159,Mariposa,2020-11-19,0,0
7160,Mendocino,2020-11-19,0,0
7161,Merced,2020-11-19,0,1
7162,Modoc,2020-11-19,0,0
7163,Mono,2020-11-19,0,0
7164,Monterey,2020-11-19,4,0
7165,Napa,2020-11-19,0,0
7166,Nevada,2020-11-19,1,0
7167,Orange,2020-11-19,12,9
7169,Placer,2020-11-19,0,1
7170,Plumas,2020-11-19,0,0
7171,Riverside,2020-11-19,20,15
7172,Sacramento,2020-11-19,6,5
7173,San Benito,2020-11-19,0,0
7174,San Bernardino,2020-11-19,22,9
7175,San Diego,2020-11-19,19,7
7176,San Francisco,2020-11-19,0,0
7177,San Joaquin,2020-11-19,1,-1
7178,San Luis Obispo,2020-11-19,2,0
7179,San Mateo,2020-11-19,1,0
7180,Santa Barbara,2020-11-19,1,0
7181,Santa Clara,2020-11-19,6,3
7182,Santa Cruz,2020-11-19,3,0
7183,Shasta,2020-11-19,0,0
7184,Sierra,2020-11-19,0,0
7185,Siskiyou,2020-11-19,0,0
7186,Solano,2020-11-19,0,0
7187,Sonoma,2020-11-19,1,1
7188,Stanislaus,2020-11-19,4,2
7189,Sutter,2020-11-19,1,0
7190,Tehama,2020-11-19,0,1
7191,Trinity,2020-11-19,0,0
7192,Tulare,2020-11-19,2,-2
7193,Tuolumne,2020-11-19,1,0
7195,Ventura,2020-11-19,3,1
7196,Yolo,2020-11-19,1,1
7197,Yuba,2020-11-19,0,0
7198,Alameda,2020-11-18,2,1
7199,Alpine,2020-11-18,0,0
7200,Amador,2020-11-18,0,0
7201,Butte,2020-11-18,0,0
7202,Calaveras,2020-11-18,0,0
7204,Colusa,2020-11-18,0,0
7205,Contra Costa,2020-11-18,0,2
7206,Del Norte,2020-11-18,0,0
7207,El Dorado,2020-11-18,0,0
7208,Fresno,2020-11-18,7,2
7209,Glenn,2020-11-18,0,0
7210,Humboldt,2020-11-18,0,0
7211,Imperial,2020-11-18,1,2
7212,Inyo,2020-11-18,0,0
7213,Kern,2020-11-18,4,1
7214,Kings,2020-11-18,0,0
7215,Lake,2020-11-18,0,0
7216,Lassen,2020-11-18,0,0
7217,Los Angeles,2020-11-18,82,36
7218,Madera,2020-11-18,1,0
7219,Marin,2020-11-18,1,0
7220,Mariposa,2020-11-18,0,0
7221,Mendocino,2020-11-18,0,0
7222,Merced,2020-11-18,3,4
7223,Modoc,2020-11-18,0,0
7224,Mono,2020-11-18,0,0
7225,Monterey,2020-11-18,1,0
7226,Napa,2020-11-18,0,0
7227,Nevada,2020-11-18,1,0
7228,Orange,2020-11-18,10,2
7230,Placer,2020-11-18,3,1
7231,Plumas,2020-11-18,0,0
7232,Riverside,2020-11-18,17,8
7233,Sacramento,2020-11-18,5,3
7234,San Benito,2020-11-18,0,0
7235,San Bernardino,2020-11-18,22,18
7236,San Diego,2020-11-18,9,12
7237,San Francisco,2020-11-18,0,0
7238,San Joaquin,2020-11-18,0,1
7239,San Luis Obispo,2020-11-18,1,0
7240,San Mateo,2020-11-18,2,0
7241,Santa Barbara,2020-11-18,0,0
7242,Santa Clara,2020-11-18,6,2
7243,Santa Cruz,2020-11-18,4,0
7244,Shasta,2020-11-18,2,2
7245,Sierra,2020-11-18,0,0
7246,Siskiyou,2020-11-18,0,0
7247,Solano,2020-11-18,0,0
7248,Sonoma,2020-11-18,1,0
7249,Stanislaus,2020-11-18,3,6
7250,Sutter,2020-11-18,1,1
7251,Tehama,2020-11-18,2,1
7252,Trinity,2020-11-18,0,0
7253,Tulare,2020-11-18,8,1
7254,Tuolumne,2020-11-18,0,0
7256,Ventura,2020-11-18,0,0
7257,Yolo,2020-11-18,9,1
7258,Yuba,2020-11-18,0,0
7259,Alameda,2020-11-17,6,3
7260,Alpine,2020-11-17,0,0
7261,Amador,2020-11-17,0,0
7262,Butte,2020-11-17,2,1
7263,Calaveras,2020-11-17,0,0
7265,Colusa,2020-11-17,0,0
7266,Contra Costa,2020-11-17,1,0
7267,Del Norte,2020-11-17,0,0
7268,El Dorado,2020-11-17,0,0
7269,Fresno,2020-11-17,10,1
7270,Glenn,2020-11-17,0,0
7271,Humboldt,2020-11-17,0,0
7272,Imperial,2020-11-17,3,0
7273,Inyo,2020-11-17,0,0
7274,Kern,2020-11-17,5,0
7275,Kings,2020-11-17,0,0
7276,Lake,2020-11-17,0,0
7277,Lassen,2020-11-17,0,0
7278,Los Angeles,2020-11-17,75,25
7279,Madera,2020-11-17,3,0
7280,Marin,2020-11-17,0,0
7281,Mariposa,2020-11-17,1,0
7282,Mendocino,2020-11-17,0,0
7283,Merced,2020-11-17,0,0
7284,Modoc,2020-11-17,0,0
7285,Mono,2020-11-17,0,0
7286,Monterey,2020-11-17,1,1
7287,Napa,2020-11-17,1,0
7288,Nevada,2020-11-17,3,0
7289,Orange,2020-11-17,19,0
7291,Placer,2020-11-17,0,0
7292,Plumas,2020-11-17,0,0
7293,Riverside,2020-11-17,11,0
7294,Sacramento,2020-11-17,11,4
7295,San Benito,2020-11-17,0,0
7296,San Bernardino,2020-11-17,20,2
7297,San Diego,2020-11-17,10,7
7298,San Francisco,2020-11-17,0,0
7299,San Joaquin,2020-11-17,0,3
7300,San Luis Obispo,2020-11-17,0,0
7301,San Mateo,2020-11-17,0,0
7302,Santa Barbara,2020-11-17,0,1
7303,Santa Clara,2020-11-17,7,0
7304,Santa Cruz,2020-11-17,0,0
7305,Shasta,2020-11-17,1,3
7306,Sierra,2020-11-17,0,0
7307,Siskiyou,2020-11-17,1,0
7308,Solano,2020-11-17,3,0
7309,Sonoma,2020-11-17,0,0
7310,Stanislaus,2020-11-17,1,0
7311,Sutter,2020-11-17,3,0
7312,Tehama,2020-11-17,0,0
7313,Trinity,2020-11-17,0,0
7314,Tulare,2020-11-17,1,0
7315,Tuolumne,2020-11-17,2,0
7317,Ventura,2020-11-17,5,1
7318,Yolo,2020-11-17,1,0
7319,Yuba,2020-11-17,0,0
7320,Alameda,2020-11-16,0,0
7321,Alpine,2020-11-16,0,0
7322,Amador,2020-11-16,0,0
7323,Butte,2020-11-16,0,0
7324,Calaveras,2020-11-16,0,0
7326,Colusa,2020-11-16,0,0
7327,Contra Costa,2020-11-16,3,0
7328,Del Norte,2020-11-16,0,0
7329,El Dorado,2020-11-16,0,0
7330,Fresno,2020-11-16,8,0
7331,Glenn,2020-11-16,0,0
7332,Humboldt,2020-11-16,0,0
7333,Imperial,2020-11-16,4,0
7334,Inyo,2020-11-16,0,0
7335,Kern,2020-11-16,3,0
7336,Kings,2020-11-16,3,0
7337,Lake,2020-11-16,0,1
7338,Lassen,2020-11-16,0,0
7339,Los Angeles,2020-11-16,67,6
7340,Madera,2020-11-16,1,0
7341,Marin,2020-11-16,1,1
7342,Mariposa,2020-11-16,0,0
7343,Mendocino,2020-11-16,0,1
7344,Merced,2020-11-16,3,0
7345,Modoc,2020-11-16,0,0
7346,Mono,2020-11-16,1,0
7347,Monterey,2020-11-16,0,0
7348,Napa,2020-11-16,0,0
7349,Nevada,2020-11-16,1,0
7350,Orange,2020-11-16,15,0
7352,Placer,2020-11-16,7,0
7353,Plumas,2020-11-16,0,0
7354,Riverside,2020-11-16,20,5
7355,Sacramento,2020-11-16,7,0
7356,San Benito,2020-11-16,1,0
7357,San Bernardino,2020-11-16,21,1
7358,San Diego,2020-11-16,13,0
7359,San Francisco,2020-11-16,1,0
7360,San Joaquin,2020-11-16,2,0
7361,San Luis Obispo,2020-11-16,2,0
7362,San Mateo,2020-11-16,0,0
7363,Santa Barbara,2020-11-16,0,0
7364,Santa Clara,2020-11-16,6,1
7365,Santa Cruz,2020-11-16,7,0
7366,Shasta,2020-11-16,3,0
7367,Sierra,2020-11-16,0,0
7368,Siskiyou,2020-11-16,0,0
7369,Solano,2020-11-16,0,0
7370,Sonoma,2020-11-16,0,1
7371,Stanislaus,2020-11-16,6,0
7372,Sutter,2020-11-16,2,0
7373,Tehama,2020-11-16,1,0
7374,Trinity,2020-11-16,0,0
7375,Tulare,2020-11-16,5,0
7376,Tuolumne,2020-11-16,0,0
7378,Ventura,2020-11-16,6,0
7379,Yolo,2020-11-16,3,3
7380,Yuba,2020-11-16,0,0
7381,Alameda,2020-11-15,3,1
7382,Alpine,2020-11-15,0,0
7383,Amador,2020-11-15,0,0
7384,Butte,2020-11-15,0,0
7385,Calaveras,2020-11-15,0,0
7387,Colusa,2020-11-15,0,0
7388,Contra Costa,2020-11-15,0,0
7389,Del Norte,2020-11-15,0,0
7390,El Dorado,2020-11-15,0,0
7391,Fresno,2020-11-15,6,0
7392,Glenn,2020-11-15,1,1
7393,Humboldt,2020-11-15,0,0
7394,Imperial,2020-11-15,3,0
7395,Inyo,2020-11-15,0,0
7396,Kern,2020-11-15,1,1
7397,Kings,2020-11-15,0,0
7398,Lake,2020-11-15,0,0
7399,Lassen,2020-11-15,0,0
7400,Los Angeles,2020-11-15,30,2
7401,Madera,2020-11-15,0,0
7402,Marin,2020-11-15,0,0
7403,Mariposa,2020-11-15,0,0
