date,county,population,cases,deaths,total_tests,positive_tests,reported_cases,reported_deaths,reported_tests
2021-03-09,Trinity,13354,3,0,13,3,2,0,-10
2021-03-09,Tulare,484423,33,0,2102,46,50,1,-116
2021-03-09,Tuolumne,52351,2,0,183,2,8,0,43
2021-03-09,Ventura,852747,79,0,5278,116,0,11,1228
2021-03-09,Yolo,223612,22,0,3210,22,15,0,1552
2021-03-09,Yuba,79290,11,0,285,17,9,0,64
2021-03-08,Alameda,1685886,109,0,12001,138,130,-3,5323
2021-03-08,Alpine,1117,0,0,6,0,0,0,1
2021-03-08,Amador,38531,2,0,453,5,1,0,78
2021-03-08,Butte,217769,10,0,703,10,7,0,557
2021-03-08,Calaveras,44289,1,0,192,2,3,0,85
2021-03-08,Colusa,22593,1,0,38,0,1,0,49
2021-03-08,Contra Costa,1160099,79,0,7901,102,92,0,4052
2021-03-08,Del Norte,27558,6,0,321,9,2,0,89
2021-03-08,El Dorado,193098,4,0,739,7,4,0,517
2021-03-08,Fresno,1032227,133,0,4547,196,116,0,3008
2021-03-08,Glenn,29348,1,0,86,1,5,0,60
2021-03-08,Humboldt,134098,9,0,733,8,4,0,368
2021-03-08,Imperial,191649,9,0,746,17,14,5,264
2021-03-08,Inyo,18453,9,0,120,8,0,0,98
2021-03-08,Kern,927251,87,0,4070,98,111,1,1691
2021-03-08,Kings,156444,30,0,1193,29,27,2,272
2021-03-08,Lake,64871,5,0,262,8,3,0,111
2021-03-08,Lassen,30065,2,0,386,3,0,0,52
2021-03-08,Los Angeles,10257557,572,0,71995,1146,660,11,106591
2021-03-08,Madera,160089,13,0,1014,14,16,0,379
2021-03-08,Marin,260800,17,0,1921,21,15,0,1053
2021-03-08,Mariposa,17795,0,0,33,0,0,0,26
2021-03-08,Mendocino,88439,8,0,256,8,9,0,134
2021-03-08,Merced,287420,64,0,1997,81,12,-1,854
2021-03-08,Modoc,9475,0,0,28,1,0,0,17
2021-03-08,Mono,13961,4,0,50,4,1,0,17
2021-03-08,Monterey,448732,17,0,1757,22,5,0,843
2021-03-08,Napa,139652,11,0,980,15,9,0,361
2021-03-08,Nevada,98710,11,0,494,22,7,0,186
2021-03-08,Orange,3228519,152,0,13781,224,129,25,17376
2021-03-08,Placer,400434,32,0,1630,30,32,0,1082
2021-03-08,Plumas,18997,1,0,87,1,0,0,44
2021-03-08,Riverside,2468145,155,0,10046,226,84,4,5049
2021-03-08,Sacramento,1567975,131,0,7795,167,141,1,4230
2021-03-08,San Benito,64022,3,0,271,4,2,0,117
2021-03-08,San Bernardino,2217398,147,1,10064,261,34,1,5296
2021-03-08,San Diego,3370418,197,0,13424,219,307,0,7227
2021-03-08,San Francisco,892280,33,0,7557,58,40,1,3314
2021-03-08,San Joaquin,782545,109,0,4357,166,55,0,1776
2021-03-08,San Luis Obispo,278862,34,0,1974,48,42,0,488
2021-03-08,San Mateo,778001,40,0,7880,57,56,6,2935
2021-03-08,Santa Barbara,456373,37,0,2573,58,75,2,877
2021-03-08,Santa Clara,1967585,151,0,18281,196,137,4,8632
2021-03-08,Santa Cruz,273999,22,0,2640,25,14,-1,848
2021-03-08,Shasta,177925,22,0,1258,25,5,-1,482
2021-03-08,Sierra,3115,1,0,19,0,0,0,2
2021-03-08,Siskiyou,43956,4,0,99,10,5,0,109
2021-03-08,Solano,444255,34,0,2744,49,41,0,1061
2021-03-08,Sonoma,496668,40,0,2768,57,38,0,1244
2021-03-08,Stanislaus,562303,90,0,3322,129,42,-9,1347
2021-03-08,Sutter,105747,8,0,410,12,5,0,209
2021-03-08,Tehama,65885,9,0,201,10,1,0,110
2021-03-08,Trinity,13354,0,0,13,0,0,0,64
2021-03-08,Tulare,484423,57,0,2332,68,18,1,1185
2021-03-08,Tuolumne,52351,3,0,308,4,-1,0,64
2021-03-08,Ventura,852747,94,0,6186,129,39,1,2808
2021-03-08,Yolo,223612,11,0,3885,11,12,0,4960
2021-03-08,Yuba,79290,2,0,264,7,14,0,174
2021-03-07,Alameda,1685886,24,0,3331,33,103,2,5655
2021-03-07,Alpine,1117,0,0,0,0,0,0,3
2021-03-07,Amador,38531,4,0,234,5,2,0,71
2021-03-07,Butte,217769,2,0,252,3,10,0,647
2021-03-07,Calaveras,44289,1,0,84,1,2,0,90
2021-03-07,Colusa,22593,2,0,11,1,2,0,45
2021-03-07,Contra Costa,1160099,52,0,2084,69,108,0,4214
2021-03-07,Del Norte,27558,1,0,261,2,10,0,107
2021-03-07,El Dorado,193098,3,0,316,7,18,0,579
2021-03-07,Fresno,1032227,53,0,1492,64,183,2,3499
2021-03-07,Glenn,29348,0,0,21,1,3,0,60
2021-03-07,Humboldt,134098,4,0,203,4,14,0,407
2021-03-07,Imperial,191649,4,0,489,5,10,0,1842
2021-03-07,Inyo,18453,1,0,4,1,8,0,91
2021-03-07,Kern,927251,34,0,1407,44,62,4,2472
2021-03-07,Kings,156444,11,0,843,14,9,0,321
2021-03-07,Lake,64871,1,0,40,1,3,0,135
2021-03-07,Lassen,30065,0,0,508,1,0,0,95
2021-03-07,Los Angeles,10257557,357,1,15528,515,1004,14,120222
2021-03-07,Madera,160089,2,0,868,7,29,0,357
2021-03-07,Marin,260800,5,0,585,12,24,1,1166
2021-03-07,Mariposa,17795,0,0,17,0,0,0,23
2021-03-07,Mendocino,88439,2,0,166,2,2,0,174
2021-03-07,Merced,287420,31,1,299,34,58,0,1156
2021-03-07,Modoc,9475,1,0,7,0,0,0,12
2021-03-07,Mono,13961,1,0,1,0,1,0,18
2021-03-07,Monterey,448732,7,1,937,6,20,1,924
2021-03-07,Napa,139652,2,0,160,1,8,0,317
2021-03-07,Nevada,98710,6,0,76,2,8,0,240
2021-03-07,Orange,3228519,65,0,3372,119,137,53,8303
2021-03-07,Placer,400434,19,0,669,24,40,0,1095
2021-03-07,Plumas,18997,0,0,41,0,1,0,45
2021-03-07,Riverside,2468145,83,0,3712,115,154,-2,5982
2021-03-07,Sacramento,1567975,66,0,3088,74,181,1,4863
2021-03-07,San Benito,64022,5,0,113,8,2,0,114
2021-03-07,San Bernardino,2217398,59,0,2048,79,123,19,5593
2021-03-07,San Diego,3370418,149,0,5795,171,187,5,56089
2021-03-07,San Francisco,892280,25,0,2081,29,34,10,3316
2021-03-07,San Joaquin,782545,43,0,1222,44,90,1,2079
2021-03-07,San Luis Obispo,278862,9,0,737,9,22,0,518
2021-03-07,San Mateo,778001,27,0,2119,34,52,0,2750
2021-03-07,Santa Barbara,456373,28,0,812,25,42,1,1174
2021-03-07,Santa Clara,1967585,83,0,4920,103,175,3,8435
2021-03-07,Santa Cruz,273999,10,0,286,11,14,1,884
2021-03-07,Shasta,177925,11,0,196,11,7,-2,509
2021-03-07,Sierra,3115,0,0,0,0,0,0,1
2021-03-07,Siskiyou,43956,2,0,18,3,3,0,132
2021-03-07,Solano,444255,15,0,597,24,27,0,1217
2021-03-07,Sonoma,496668,22,0,593,24,49,0,1239
2021-03-07,Stanislaus,562303,48,0,968,54,92,-12,1633
2021-03-07,Sutter,105747,7,0,120,8,13,0,213
2021-03-07,Tehama,65885,1,0,56,1,4,0,141
2021-03-07,Trinity,13354,0,0,0,0,0,0,77
2021-03-07,Tulare,484423,19,0,1028,22,54,1,1146
2021-03-07,Tuolumne,52351,3,0,193,3,2,0,55
2021-03-07,Ventura,852747,55,0,1686,78,48,3,3672
2021-03-07,Yolo,223612,6,0,1517,11,37,0,2384
2021-03-07,Yuba,79290,7,0,94,10,12,0,188
2021-03-06,Alameda,1685886,72,0,4027,105,95,2,4496
2021-03-06,Alpine,1117,0,0,0,0,0,0,-1
2021-03-06,Amador,38531,1,0,71,0,3,0,43
2021-03-06,Butte,217769,5,0,255,5,15,0,350
2021-03-06,Calaveras,44289,2,0,59,2,2,0,31
2021-03-06,Colusa,22593,0,0,16,0,0,0,37
2021-03-06,Contra Costa,1160099,66,0,2138,88,154,8,3575
2021-03-06,Del Norte,27558,1,0,43,1,5,0,27
2021-03-06,El Dorado,193098,7,0,203,10,16,0,393
2021-03-06,Fresno,1032227,95,0,1443,135,182,8,1655
2021-03-06,Glenn,29348,5,0,51,5,0,0,22
2021-03-06,Humboldt,134098,6,0,194,6,26,0,353
2021-03-06,Imperial,191649,4,0,86,3,39,7,-1317
2021-03-06,Inyo,18453,2,0,6,2,3,0,34
2021-03-06,Kern,927251,30,0,823,45,83,6,850
2021-03-06,Kings,156444,27,0,247,37,31,0,174
2021-03-06,Lake,64871,2,0,74,3,4,0,124
2021-03-06,Lassen,30065,0,0,41,0,2,0,-3
2021-03-06,Los Angeles,10257557,434,0,21824,733,1057,98,105731
2021-03-06,Madera,160089,8,0,1181,15,22,0,284
2021-03-06,Marin,260800,8,0,562,15,14,-2,942
2021-03-06,Mariposa,17795,0,0,39,0,1,1,19
2021-03-06,Mendocino,88439,8,0,142,8,2,0,84
2021-03-06,Merced,287420,32,0,244,32,37,0,201
2021-03-06,Modoc,9475,0,0,5,0,1,0,5
2021-03-06,Mono,13961,0,0,11,0,1,0,2
2021-03-06,Monterey,448732,11,0,810,8,36,2,671
2021-03-06,Napa,139652,6,0,236,6,20,0,240
2021-03-06,Nevada,98710,4,0,122,5,11,0,98
2021-03-06,Orange,3228519,82,0,4749,147,145,57,3694
2021-03-06,Placer,400434,25,0,478,22,57,0,804
2021-03-06,Plumas,18997,0,0,22,1,-1,0,47
2021-03-06,Riverside,2468145,92,0,3358,155,150,0,3512
2021-03-06,Sacramento,1567975,93,0,2153,123,150,6,2843
2021-03-06,San Benito,64022,1,0,51,2,3,0,103
2021-03-06,San Bernardino,2217398,80,0,2687,112,97,17,4025
2021-03-06,San Diego,3370418,213,0,6715,246,421,14,-45467
2021-03-06,San Francisco,892280,36,0,2520,43,34,5,2789
2021-03-06,San Joaquin,782545,59,0,1022,72,121,5,1486
2021-03-06,San Luis Obispo,278862,21,0,246,17,35,1,229
2021-03-06,San Mateo,778001,38,0,2646,57,79,3,2484
2021-03-06,Santa Barbara,456373,33,0,768,32,37,0,659
2021-03-06,Santa Clara,1967585,78,0,6017,111,186,4,7692
2021-03-06,Santa Cruz,273999,9,0,462,8,7,0,536
2021-03-06,Shasta,177925,6,0,144,6,14,10,323
2021-03-06,Sierra,3115,0,0,0,0,0,0,1
2021-03-06,Siskiyou,43956,3,0,23,3,3,0,86
2021-03-06,Solano,444255,14,0,647,14,49,1,868
2021-03-06,Sonoma,496668,21,0,1040,24,67,5,1094
2021-03-06,Stanislaus,562303,44,0,684,50,85,-10,866
2021-03-06,Sutter,105747,6,0,122,8,11,0,177
2021-03-06,Tehama,65885,7,0,45,6,4,0,54
2021-03-06,Trinity,13354,0,0,24,1,0,0,15
2021-03-06,Tulare,484423,21,0,389,26,46,0,781
2021-03-06,Tuolumne,52351,0,0,71,1,3,0,61
2021-03-06,Ventura,852747,55,0,2193,88,71,9,2688
2021-03-06,Yolo,223612,9,0,1366,11,31,1,3617
2021-03-06,Yuba,79290,12,0,110,15,8,0,123
2021-03-05,Alameda,1685886,95,0,9525,133,100,5,5733
2021-03-05,Alpine,1117,0,0,4,0,0,0,1
2021-03-05,Amador,38531,1,0,485,1,4,0,113
2021-03-05,Butte,217769,7,0,553,16,17,0,601
2021-03-05,Calaveras,44289,1,0,71,3,6,0,77
2021-03-05,Colusa,22593,1,0,39,3,1,0,71
2021-03-05,Contra Costa,1160099,82,0,4278,109,97,3,4056
2021-03-05,Del Norte,27558,6,0,76,7,6,0,57
2021-03-05,El Dorado,193098,12,0,485,17,17,0,674
2021-03-05,Fresno,1032227,138,0,3066,189,161,10,2736
2021-03-05,Glenn,29348,4,0,64,3,5,0,48
2021-03-05,Humboldt,134098,7,0,497,11,22,0,364
2021-03-05,Imperial,191649,12,0,326,10,24,5,209
2021-03-05,Inyo,18453,3,0,42,4,9,0,64
2021-03-05,Kern,927251,88,0,2311,100,76,6,1751
2021-03-05,Kings,156444,17,1,379,22,38,0,268
2021-03-05,Lake,64871,6,0,227,10,4,0,126
2021-03-05,Lassen,30065,0,0,93,1,1,0,55
2021-03-05,Los Angeles,10257557,563,0,53039,1063,1283,135,114668
2021-03-05,Madera,160089,33,0,406,38,28,3,338
2021-03-05,Marin,260800,16,0,1434,20,35,0,1081
2021-03-05,Mariposa,17795,0,0,62,0,-1,0,21
2021-03-05,Mendocino,88439,3,0,195,2,8,0,144
2021-03-05,Merced,287420,44,0,892,62,63,3,734
2021-03-05,Modoc,9475,1,0,15,0,1,0,9
2021-03-05,Mono,13961,0,0,9,0,0,0,15
2021-03-05,Monterey,448732,19,0,1736,28,31,0,877
2021-03-05,Napa,139652,7,0,686,13,15,1,293
2021-03-05,Nevada,98710,9,0,347,11,13,0,199
2021-03-05,Orange,3228519,130,0,9817,212,135,12,7453
2021-03-05,Placer,400434,26,0,1045,30,73,0,1262
2021-03-05,Plumas,18997,0,0,58,1,1,0,52
2021-03-05,Riverside,2468145,118,0,7475,206,204,15,5146
2021-03-05,Sacramento,1567975,132,0,4777,185,200,4,5126
2021-03-05,San Benito,64022,1,0,136,1,9,0,120
2021-03-05,San Bernardino,2217398,123,0,7293,191,233,17,5755
2021-03-05,San Diego,3370418,218,0,10717,299,499,12,7050
2021-03-05,San Francisco,892280,33,0,6174,48,46,4,3363
2021-03-05,San Joaquin,782545,82,0,2151,108,110,4,2012
2021-03-05,San Luis Obispo,278862,36,0,1341,37,37,1,426
2021-03-05,San Mateo,778001,42,0,5536,61,80,4,2850
2021-03-05,Santa Barbara,456373,34,0,1533,68,49,1,965
2021-03-05,Santa Clara,1967585,126,0,13955,185,190,22,9199
2021-03-05,Santa Cruz,273999,17,0,1268,22,25,2,836
2021-03-05,Shasta,177925,9,0,506,14,12,-2,506
2021-03-05,Sierra,3115,0,0,5,0,0,0,2
2021-03-05,Siskiyou,43956,8,0,104,8,2,0,124
2021-03-05,Solano,444255,23,0,1937,32,46,0,1108
2021-03-05,Sonoma,496668,51,0,2307,62,38,0,1327
2021-03-05,Stanislaus,562303,76,0,1556,92,85,-10,1380
2021-03-05,Sutter,105747,12,0,224,15,27,0,270
2021-03-05,Tehama,65885,5,0,146,7,2,0,117
2021-03-05,Trinity,13354,0,0,12,0,0,0,48
2021-03-05,Tulare,484423,40,0,1127,52,71,5,1096
2021-03-05,Tuolumne,52351,2,0,177,3,1,0,68
2021-03-05,Ventura,852747,93,0,4072,132,184,8,3298
2021-03-05,Yolo,223612,23,0,3584,35,25,-1,1687
2021-03-05,Yuba,79290,11,0,163,14,13,1,199
2021-03-04,Alameda,1685886,110,0,10384,172,143,9,3545
2021-03-04,Alpine,1117,0,0,2,0,1,0,1
2021-03-04,Amador,38531,2,0,375,2,2,0,90
2021-03-04,Butte,217769,6,0,491,7,19,1,384
2021-03-04,Calaveras,44289,4,0,91,4,3,0,73
2021-03-04,Colusa,22593,1,0,27,3,0,0,46
2021-03-04,Contra Costa,1160099,95,0,5402,127,121,0,2321
2021-03-04,Del Norte,27558,5,0,831,9,1,0,62
2021-03-04,El Dorado,193098,13,0,493,14,12,0,421
2021-03-04,Fresno,1032227,130,0,3757,192,130,7,1731
2021-03-04,Glenn,29348,1,0,53,1,3,0,28
2021-03-04,Humboldt,134098,13,0,620,22,16,1,242
2021-03-04,Imperial,191649,16,0,789,30,7,6,309
2021-03-04,Inyo,18453,7,0,101,6,6,0,38
2021-03-04,Kern,927251,64,0,3109,102,91,7,1467
2021-03-04,Kings,156444,16,0,760,26,16,1,229
2021-03-04,Lake,64871,5,0,153,12,6,2,140
2021-03-04,Lassen,30065,0,0,379,0,1,0,46
2021-03-04,Los Angeles,10257557,607,8,58120,1090,1494,110,75305
2021-03-04,Madera,160089,11,0,457,16,43,5,204
2021-03-04,Marin,260800,11,0,2241,20,24,1,666
2021-03-04,Mariposa,17795,1,0,59,1,0,0,16
2021-03-04,Mendocino,88439,3,0,194,5,5,0,101
2021-03-04,Merced,287420,40,0,1126,64,46,3,561
2021-03-04,Modoc,9475,0,0,15,0,3,0,4
2021-03-04,Mono,13961,1,0,44,1,6,0,11
2021-03-04,Monterey,448732,29,0,1945,34,40,0,553
2021-03-04,Napa,139652,9,0,956,20,4,2,233
2021-03-04,Nevada,98710,10,0,245,13,11,0,135
2021-03-04,Orange,3228519,127,0,9835,246,234,24,5880
2021-03-04,Placer,400434,25,0,1034,42,49,0,826
2021-03-04,Plumas,18997,1,0,164,1,3,0,29
2021-03-04,Riverside,2468145,153,0,8373,252,245,31,3027
2021-03-04,Sacramento,1567975,154,0,6033,201,163,7,3406
2021-03-04,San Benito,64022,1,0,210,2,7,0,80
2021-03-04,San Bernardino,2217398,133,0,8146,224,269,93,3396
2021-03-04,San Diego,3370418,228,0,12962,361,508,17,9410
2021-03-04,San Francisco,892280,29,0,7434,41,37,0,2226
2021-03-04,San Joaquin,782545,98,0,3055,136,76,14,1497
2021-03-04,San Luis Obispo,278862,22,0,1728,29,41,2,280
2021-03-04,San Mateo,778001,46,0,7287,66,36,3,1953
2021-03-04,Santa Barbara,456373,37,0,1694,41,63,2,665
2021-03-04,Santa Clara,1967585,139,0,16732,198,203,3,5821
2021-03-04,Santa Cruz,273999,9,0,1243,15,24,1,593
2021-03-04,Shasta,177925,7,0,682,7,27,0,331
2021-03-04,Sierra,3115,0,0,11,1,0,0,2
2021-03-04,Siskiyou,43956,2,0,112,2,3,0,81
2021-03-04,Solano,444255,32,0,2107,52,39,1,744
2021-03-04,Sonoma,496668,37,0,2612,51,72,0,944
2021-03-04,Stanislaus,562303,80,0,1957,102,83,1,1124
2021-03-04,Sutter,105747,8,0,260,12,9,1,193
2021-03-04,Tehama,65885,3,0,177,5,3,1,83
2021-03-04,Trinity,13354,0,0,26,0,0,0,29
2021-03-04,Tulare,484423,42,1,2026,64,50,6,646
2021-03-04,Tuolumne,52351,1,0,193,4,2,0,56
2021-03-04,Ventura,852747,74,0,5260,112,127,9,2125
2021-03-04,Yolo,223612,14,0,3121,20,5,0,986
2021-03-04,Yuba,79290,13,0,187,15,4,0,140
2021-03-03,Alameda,1685886,87,0,10799,140,68,11,3052
2021-03-03,Alpine,1117,0,0,5,0,0,0,1
2021-03-03,Amador,38531,2,0,544,6,4,0,64
2021-03-03,Butte,217769,9,0,656,24,7,2,335
2021-03-03,Calaveras,44289,3,0,146,3,3,0,59
2021-03-03,Colusa,22593,0,0,174,1,1,0,36
2021-03-03,Contra Costa,1160099,97,0,6245,123,111,14,2200
2021-03-03,Del Norte,27558,6,0,203,8,5,0,50
2021-03-03,El Dorado,193098,8,0,599,14,5,-1,356
2021-03-03,Fresno,1032227,147,0,5780,219,108,5,1796
2021-03-03,Glenn,29348,6,0,69,5,1,0,21
2021-03-03,Humboldt,134098,15,0,661,23,12,0,161
2021-03-03,Imperial,191649,11,0,1141,16,13,3,150
2021-03-03,Inyo,18453,4,0,60,8,2,0,39
2021-03-03,Kern,927251,94,1,3646,130,121,17,1619
2021-03-03,Kings,156444,46,1,870,56,10,6,263
2021-03-03,Lake,64871,2,0,158,3,6,0,189
2021-03-03,Lassen,30065,5,0,489,8,0,0,30
2021-03-03,Los Angeles,10257557,600,3,58684,1041,1085,105,69248
2021-03-03,Madera,160089,20,0,608,37,30,9,216
2021-03-03,Marin,260800,19,0,2104,33,30,0,655
2021-03-03,Mariposa,17795,0,0,116,0,0,0,14
2021-03-03,Mendocino,88439,2,0,262,7,2,1,67
2021-03-03,Merced,287420,48,0,966,81,27,4,541
2021-03-03,Modoc,9475,0,0,37,0,1,0,4
2021-03-03,Mono,13961,0,0,50,0,0,0,10
2021-03-03,Monterey,448732,26,0,1875,37,15,0,537
2021-03-03,Napa,139652,11,0,1131,17,10,1,271
2021-03-03,Nevada,98710,8,0,369,12,26,0,117
2021-03-03,Orange,3228519,133,0,12416,226,116,35,4902
2021-03-03,Placer,400434,50,0,1292,71,23,0,762
2021-03-03,Plumas,18997,3,0,73,4,3,0,20
2021-03-03,Riverside,2468145,183,0,9637,261,140,14,3061
2021-03-03,Sacramento,1567975,161,0,6602,208,129,8,3358
2021-03-03,San Benito,64022,4,0,310,8,4,1,63
2021-03-03,San Bernardino,2217398,131,0,9113,248,219,60,2979
2021-03-03,San Diego,3370418,236,0,13364,355,352,25,3742
2021-03-03,San Francisco,892280,40,0,8185,60,56,2,1916
2021-03-03,San Joaquin,782545,101,0,3460,116,86,4,1418
2021-03-03,San Luis Obispo,278862,28,0,1887,44,27,0,267
2021-03-03,San Mateo,778001,44,0,8970,77,41,2,1675
2021-03-03,Santa Barbara,456373,49,0,2406,71,63,5,521
2021-03-03,Santa Clara,1967585,167,0,17658,248,159,14,4296
2021-03-03,Santa Cruz,273999,12,0,1846,16,34,0,463
2021-03-03,Shasta,177925,5,0,641,11,11,1,245
2021-03-03,Sierra,3115,0,0,8,0,0,0,3
2021-03-03,Siskiyou,43956,8,0,143,7,12,0,54
2021-03-03,Solano,444255,31,0,2591,49,39,0,852
2021-03-03,Sonoma,496668,59,0,2942,76,46,0,944
2021-03-03,Stanislaus,562303,80,0,2229,115,79,6,1065
2021-03-03,Sutter,105747,11,0,234,13,8,0,146
2021-03-03,Tehama,65885,2,0,138,2,4,0,59
2021-03-03,Trinity,13354,0,0,23,0,1,0,31
2021-03-03,Tulare,484423,45,0,1656,87,22,-5,680
2021-03-03,Tuolumne,52351,4,0,273,3,6,3,48
2021-03-03,Ventura,852747,81,0,5360,132,105,42,1595
2021-03-03,Yolo,223612,17,0,3967,26,23,0,713
2021-03-03,Yuba,79290,6,0,181,7,4,0,109
2021-03-02,Alameda,1685886,118,0,12883,188,99,11,2963
2021-03-02,Alpine,1117,2,0,2,1,0,0,1
2021-03-02,Amador,38531,3,0,612,3,5,0,60
2021-03-02,Butte,217769,14,0,676,19,26,2,269
2021-03-02,Calaveras,44289,7,0,155,9,5,2,63
2021-03-02,Colusa,22593,1,0,33,1,1,0,28
2021-03-02,Contra Costa,1160099,102,0,7316,142,99,0,2019
2021-03-02,Del Norte,27558,3,0,899,7,1,0,48
2021-03-02,El Dorado,193098,16,0,647,23,31,0,298
2021-03-02,Fresno,1032227,128,0,4703,202,108,5,1467
2021-03-02,Glenn,29348,5,0,94,5,0,0,23
2021-03-02,Humboldt,134098,16,0,580,10,5,0,189
2021-03-02,Imperial,191649,9,0,1300,25,13,1,139
2021-03-02,Inyo,18453,1,0,115,3,7,0,37
2021-03-02,Kern,927251,77,0,4174,125,94,5,1134
2021-03-02,Kings,156444,18,0,2269,27,11,0,180
2021-03-02,Lake,64871,3,0,285,3,5,0,80
2021-03-02,Lassen,30065,2,0,937,1,4,0,33
2021-03-02,Los Angeles,10257557,632,3,65103,1136,842,102,82298
2021-03-02,Madera,160089,30,0,1039,38,18,0,153
2021-03-02,Marin,260800,20,0,2554,40,25,0,629
2021-03-02,Mariposa,17795,0,0,121,1,1,0,10
2021-03-02,Mendocino,88439,6,0,430,7,1,0,76
2021-03-02,Merced,287420,43,0,985,63,23,4,477
2021-03-02,Modoc,9475,3,0,45,1,1,0,5
2021-03-02,Mono,13961,2,0,20,1,-1,0,12
2021-03-02,Monterey,448732,27,1,1891,42,19,1,414
2021-03-02,Napa,139652,10,0,1049,8,24,1,179
2021-03-02,Nevada,98710,19,0,396,20,4,0,107
2021-03-02,Orange,3228519,171,0,14941,289,152,61,5639
2021-03-02,Placer,400434,33,0,1509,40,25,0,660
2021-03-02,Plumas,18997,1,0,94,0,0,0,25
2021-03-02,Riverside,2468145,223,0,10190,357,163,41,3110
2021-03-02,Sacramento,1567975,135,0,8478,176,144,10,2620
2021-03-02,San Benito,64022,5,0,315,9,-2,3,61
2021-03-02,San Bernardino,2217398,140,0,10065,213,234,1,3132
2021-03-02,San Diego,3370418,291,0,16776,379,376,14,4671
2021-03-02,San Francisco,892280,40,0,7980,60,69,0,1934
2021-03-02,San Joaquin,782545,97,0,3855,131,70,14,1102
2021-03-02,San Luis Obispo,278862,21,0,1965,37,23,2,269
2021-03-02,San Mateo,778001,57,0,8247,77,52,3,1624
2021-03-02,Santa Barbara,456373,41,0,2212,62,55,3,567
2021-03-02,Santa Clara,1967585,164,0,17453,242,148,2,4254
2021-03-02,Santa Cruz,273999,21,0,2319,29,36,0,413
2021-03-02,Shasta,177925,9,0,653,14,22,0,266
2021-03-02,Sierra,3115,0,0,3,0,0,0,1
2021-03-02,Siskiyou,43956,1,0,94,2,4,0,53
2021-03-02,Solano,444255,38,0,2697,55,48,1,654
2021-03-02,Sonoma,496668,41,0,3071,52,39,1,784
2021-03-02,Stanislaus,562303,64,0,2346,99,66,2,883
2021-03-02,Sutter,105747,10,0,429,16,7,0,145
2021-03-02,Tehama,65885,4,0,279,9,2,0,72
2021-03-02,Trinity,13354,0,0,26,2,3,0,26
2021-03-02,Tulare,484423,29,0,2086,63,51,2,590
2021-03-02,Tuolumne,52351,1,0,421,2,1,0,57
2021-03-02,Ventura,852747,76,1,5309,134,103,5,1527
2021-03-02,Yolo,223612,15,0,3625,28,13,1,583
2021-03-02,Yuba,79290,12,0,287,9,9,0,105
2021-03-01,Alameda,1685886,112,0,13586,155,78,0,5053
2021-03-01,Alpine,1117,0,0,6,0,0,0,1
2021-03-01,Amador,38531,5,0,471,10,3,0,86
2021-03-01,Butte,217769,15,0,788,15,11,0,378
2021-03-01,Calaveras,44289,6,0,155,9,4,0,104
2021-03-01,Colusa,22593,0,0,47,0,0,0,37
2021-03-01,Contra Costa,1160099,118,0,8766,137,72,0,3568
2021-03-01,Del Norte,27558,3,0,623,3,1,0,58
2021-03-01,El Dorado,193098,9,1,766,15,3,0,471
2021-03-01,Fresno,1032227,172,0,5087,183,129,0,2432
2021-03-01,Glenn,29348,2,0,129,3,2,0,35
2021-03-01,Humboldt,134098,21,0,656,18,0,0,259
2021-03-01,Imperial,191649,23,0,1379,29,4,0,190
2021-03-01,Inyo,18453,5,0,108,8,3,0,77
2021-03-01,Kern,927251,102,1,5663,151,50,29,1598
2021-03-01,Kings,156444,17,1,1483,25,21,0,283
2021-03-01,Lake,64871,2,0,355,3,0,0,134
2021-03-01,Lassen,30065,1,0,696,0,5,0,53
2021-03-01,Los Angeles,10257557,755,3,76802,1264,843,32,108700
2021-03-01,Madera,160089,38,0,1410,42,9,-5,299
2021-03-01,Marin,260800,21,0,2079,37,9,0,1025
2021-03-01,Mariposa,17795,0,0,32,0,1,0,13
2021-03-01,Mendocino,88439,4,0,255,6,3,0,95
2021-03-01,Merced,287420,53,0,1981,90,29,1,622
2021-03-01,Modoc,9475,0,0,38,1,0,0,10
2021-03-01,Mono,13961,2,0,49,5,0,0,20
2021-03-01,Monterey,448732,29,0,2548,37,14,1,656
2021-03-01,Napa,139652,20,0,1146,16,3,0,302
2021-03-01,Nevada,98710,12,0,481,26,7,0,148
2021-03-01,Orange,3228519,178,0,15839,305,146,6,7767
2021-03-01,Placer,400434,41,0,1899,43,28,0,1159
2021-03-01,Plumas,18997,0,0,100,1,0,0,38
2021-03-01,Riverside,2468145,187,0,9749,286,109,19,4602
2021-03-01,Sacramento,1567975,160,0,8065,215,83,3,4510
2021-03-01,San Benito,64022,10,0,326,15,0,0,119
2021-03-01,San Bernardino,2217398,136,1,10802,254,65,8,4532
2021-03-01,San Diego,3370418,283,0,17093,397,269,0,6246
2021-03-01,San Francisco,892280,39,0,7948,60,27,7,2970
2021-03-01,San Joaquin,782545,92,0,4951,124,37,0,1764
2021-03-01,San Luis Obispo,278862,35,0,2383,36,7,2,430
2021-03-01,San Mateo,778001,43,0,8011,66,37,0,2859
2021-03-01,Santa Barbara,456373,52,0,3073,93,32,0,794
2021-03-01,Santa Clara,1967585,178,0,20393,246,128,0,7819
2021-03-01,Santa Cruz,273999,29,0,2850,27,4,0,713
2021-03-01,Shasta,177925,23,0,1422,28,0,0,407
2021-03-01,Sierra,3115,0,0,18,0,0,0,1
