,date,county,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests,cumulative_reported_tests
25271,1/27/2020,Lake,County,64871.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25272,1/27/2020,Lassen,County,30065.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25273,1/27/2020,Los Angeles,County,10257557.0,1.0,374.0,0.0,3.0,1.0,2647.0,0.0,264.0,0.0,0.0,0.0,0.0,,
25274,1/27/2020,Madera,County,160089.0,0.0,3.0,0.0,1.0,0.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25275,1/27/2020,Marin,County,260800.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,0.0,0.0,,
25276,1/27/2020,Mariposa,County,17795.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25277,1/27/2020,Mendocino,County,88439.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,17.0,0.0,0.0,0.0,0.0,,
25278,1/27/2020,Merced,County,287420.0,0.0,3.0,0.0,0.0,1.0,189.0,0.0,31.0,0.0,0.0,0.0,0.0,,
25279,1/27/2020,Modoc,County,9475.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25280,1/27/2020,Mono,County,13961.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25281,1/27/2020,Monterey,County,448732.0,0.0,1.0,0.0,0.0,0.0,336.0,0.0,15.0,0.0,0.0,0.0,0.0,,
25282,1/27/2020,Napa,County,139652.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25283,1/27/2020,Nevada,County,98710.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25284,1/27/2020,Orange,County,3228519.0,0.0,6.0,0.0,0.0,0.0,5571.0,0.0,394.0,0.0,0.0,0.0,0.0,,
25285,1/27/2020,Out of state,County,,,,,,,,,,,,,,,
25286,1/27/2020,Placer,County,400434.0,0.0,3.0,0.0,0.0,0.0,137.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25287,1/27/2020,Plumas,County,18997.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25288,1/27/2020,Riverside,County,2468145.0,1.0,60.0,0.0,1.0,2.0,561.0,0.0,47.0,0.0,0.0,0.0,0.0,,
25289,1/27/2020,Sacramento,County,1567975.0,1.0,3.0,0.0,1.0,0.0,393.0,0.0,24.0,0.0,0.0,0.0,0.0,,
25290,1/27/2020,San Benito,County,64022.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25291,1/27/2020,San Bernardino,County,2217398.0,2.0,76.0,0.0,3.0,1.0,478.0,0.0,22.0,0.0,0.0,0.0,0.0,,
25292,1/27/2020,San Diego,County,3370418.0,0.0,0.0,0.0,0.0,1.0,656.0,0.0,25.0,0.0,0.0,0.0,0.0,,
25293,1/27/2020,San Francisco,County,892280.0,0.0,11.0,0.0,0.0,0.0,114.0,0.0,6.0,0.0,0.0,0.0,0.0,,
25294,1/27/2020,San Joaquin,County,782545.0,0.0,7.0,0.0,1.0,0.0,74.0,0.0,6.0,0.0,0.0,0.0,0.0,,
25295,1/27/2020,San Luis Obispo,County,278862.0,1.0,16.0,0.0,2.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25296,1/27/2020,San Mateo,County,778001.0,0.0,5.0,0.0,0.0,0.0,232.0,0.0,4.0,0.0,0.0,0.0,0.0,,
25297,1/27/2020,Santa Barbara,County,456373.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25298,1/27/2020,Santa Clara,County,1967585.0,1.0,24.0,0.0,4.0,2.0,542.0,2.0,10.0,0.0,0.0,0.0,0.0,,
25299,1/27/2020,Santa Cruz,County,273999.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25300,1/27/2020,Shasta,County,177925.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25301,1/27/2020,Sierra,County,3115.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25302,1/27/2020,Siskiyou,County,43956.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25303,1/27/2020,Solano,County,444255.0,1.0,19.0,1.0,4.0,1.0,77.0,0.0,5.0,0.0,0.0,0.0,0.0,,
25304,1/27/2020,Sonoma,County,496668.0,0.0,11.0,0.0,0.0,0.0,282.0,0.0,12.0,0.0,0.0,0.0,0.0,,
25305,1/27/2020,Stanislaus,County,562303.0,0.0,18.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25306,1/27/2020,Sutter,County,105747.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25307,1/27/2020,Tehama,County,65885.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25308,1/27/2020,Trinity,County,13354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25309,1/27/2020,Tulare,County,484423.0,0.0,7.0,0.0,0.0,0.0,5625.0,0.0,808.0,0.0,0.0,0.0,0.0,,
25310,1/27/2020,Tuolumne,County,52351.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25311,1/27/2020,Unknown,County,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,
25312,1/27/2020,Ventura,County,852747.0,0.0,7.0,0.0,1.0,2.0,963.0,0.0,17.0,0.0,0.0,0.0,0.0,,
25313,1/27/2020,Yolo,County,223612.0,0.0,2.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25314,1/27/2020,Yuba,County,79290.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25315,1/26/2020,Alameda,County,1685886.0,0.0,4.0,0.0,0.0,3.0,416.0,0.0,11.0,0.0,0.0,0.0,0.0,,
25316,1/26/2020,Alpine,County,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25317,1/26/2020,Amador,County,38531.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25318,1/26/2020,Butte,County,217769.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25319,1/26/2020,Calaveras,County,44289.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25320,1/26/2020,California,State,40129160.0,7.0,727.0,0.0,22.0,31.0,21927.0,0.0,1811.0,0.0,0.0,0.0,0.0,,
25321,1/26/2020,Colusa,County,22593.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25322,1/26/2020,Contra Costa,County,1160099.0,0.0,8.0,0.0,0.0,0.0,166.0,0.0,4.0,0.0,0.0,0.0,0.0,,
25323,1/26/2020,Del Norte,County,27558.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25324,1/26/2020,El Dorado,County,193098.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25325,1/26/2020,Fresno,County,1032227.0,1.0,5.0,0.0,0.0,0.0,1485.0,0.0,43.0,0.0,0.0,0.0,0.0,,
25326,1/26/2020,Glenn,County,29348.0,1.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25327,1/26/2020,Humboldt,County,134098.0,1.0,2.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25328,1/26/2020,Imperial,County,191649.0,0.0,5.0,0.0,1.0,0.0,24.0,0.0,10.0,0.0,0.0,0.0,0.0,,
25329,1/26/2020,Inyo,County,18453.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25330,1/26/2020,Kern,County,927251.0,0.0,7.0,0.0,0.0,0.0,142.0,0.0,5.0,0.0,0.0,0.0,0.0,,
25331,1/26/2020,Kings,County,156444.0,0.0,12.0,0.0,0.0,0.0,91.0,0.0,10.0,0.0,0.0,0.0,0.0,,
25332,1/26/2020,Lake,County,64871.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25333,1/26/2020,Lassen,County,30065.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25334,1/26/2020,Los Angeles,County,10257557.0,1.0,373.0,0.0,3.0,1.0,2646.0,0.0,264.0,0.0,0.0,0.0,0.0,,
25335,1/26/2020,Madera,County,160089.0,0.0,3.0,0.0,1.0,0.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25336,1/26/2020,Marin,County,260800.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,0.0,0.0,,
25337,1/26/2020,Mariposa,County,17795.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25338,1/26/2020,Mendocino,County,88439.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,17.0,0.0,0.0,0.0,0.0,,
25339,1/26/2020,Merced,County,287420.0,0.0,3.0,0.0,0.0,0.0,188.0,0.0,31.0,0.0,0.0,0.0,0.0,,
25340,1/26/2020,Modoc,County,9475.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25341,1/26/2020,Mono,County,13961.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25342,1/26/2020,Monterey,County,448732.0,0.0,1.0,0.0,0.0,0.0,336.0,0.0,15.0,0.0,0.0,0.0,0.0,,
25343,1/26/2020,Napa,County,139652.0,1.0,2.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25344,1/26/2020,Nevada,County,98710.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25345,1/26/2020,Orange,County,3228519.0,0.0,6.0,0.0,0.0,3.0,5571.0,0.0,394.0,0.0,0.0,0.0,0.0,,
25346,1/26/2020,Out of state,County,,,,,,,,,,,,,,,
25347,1/26/2020,Placer,County,400434.0,0.0,3.0,0.0,0.0,0.0,137.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25348,1/26/2020,Plumas,County,18997.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25349,1/26/2020,Riverside,County,2468145.0,0.0,59.0,0.0,1.0,0.0,559.0,0.0,47.0,0.0,0.0,0.0,0.0,,
25350,1/26/2020,Sacramento,County,1567975.0,0.0,2.0,0.0,1.0,0.0,393.0,0.0,24.0,0.0,0.0,0.0,0.0,,
25351,1/26/2020,San Benito,County,64022.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25352,1/26/2020,San Bernardino,County,2217398.0,1.0,74.0,0.0,3.0,10.0,477.0,0.0,22.0,0.0,0.0,0.0,0.0,,
25353,1/26/2020,San Diego,County,3370418.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,25.0,0.0,0.0,0.0,0.0,,
25354,1/26/2020,San Francisco,County,892280.0,0.0,11.0,0.0,0.0,2.0,114.0,0.0,6.0,0.0,0.0,0.0,0.0,,
25355,1/26/2020,San Joaquin,County,782545.0,0.0,7.0,0.0,1.0,0.0,74.0,0.0,6.0,0.0,0.0,0.0,0.0,,
25356,1/26/2020,San Luis Obispo,County,278862.0,0.0,15.0,0.0,2.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25357,1/26/2020,San Mateo,County,778001.0,0.0,5.0,0.0,0.0,8.0,232.0,0.0,4.0,0.0,0.0,0.0,0.0,,
25358,1/26/2020,Santa Barbara,County,456373.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25359,1/26/2020,Santa Clara,County,1967585.0,0.0,23.0,0.0,4.0,3.0,540.0,0.0,8.0,0.0,0.0,0.0,0.0,,
25360,1/26/2020,Santa Cruz,County,273999.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25361,1/26/2020,Shasta,County,177925.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25362,1/26/2020,Sierra,County,3115.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25363,1/26/2020,Siskiyou,County,43956.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25364,1/26/2020,Solano,County,444255.0,0.0,18.0,0.0,3.0,0.0,76.0,0.0,5.0,0.0,0.0,0.0,0.0,,
25365,1/26/2020,Sonoma,County,496668.0,0.0,11.0,0.0,0.0,1.0,282.0,0.0,12.0,0.0,0.0,0.0,0.0,,
25366,1/26/2020,Stanislaus,County,562303.0,0.0,18.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25367,1/26/2020,Sutter,County,105747.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25368,1/26/2020,Tehama,County,65885.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25369,1/26/2020,Trinity,County,13354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25370,1/26/2020,Tulare,County,484423.0,0.0,7.0,0.0,0.0,0.0,5625.0,0.0,808.0,0.0,0.0,0.0,0.0,,
25371,1/26/2020,Tuolumne,County,52351.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25372,1/26/2020,Unknown,County,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,
25373,1/26/2020,Ventura,County,852747.0,1.0,7.0,0.0,1.0,0.0,961.0,0.0,17.0,0.0,0.0,0.0,0.0,,
25374,1/26/2020,Yolo,County,223612.0,0.0,2.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25375,1/26/2020,Yuba,County,79290.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25376,1/25/2020,Alameda,County,1685886.0,1.0,4.0,0.0,0.0,1.0,413.0,0.0,11.0,0.0,0.0,0.0,0.0,,
25377,1/25/2020,Alpine,County,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25378,1/25/2020,Amador,County,38531.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25379,1/25/2020,Butte,County,217769.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25380,1/25/2020,Calaveras,County,44289.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25381,1/25/2020,California,State,40129160.0,10.0,720.0,0.0,22.0,44.0,21896.0,4.0,1811.0,0.0,0.0,0.0,0.0,,
25382,1/25/2020,Colusa,County,22593.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25383,1/25/2020,Contra Costa,County,1160099.0,0.0,8.0,0.0,0.0,0.0,166.0,0.0,4.0,0.0,0.0,0.0,0.0,,
25384,1/25/2020,Del Norte,County,27558.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25385,1/25/2020,El Dorado,County,193098.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25386,1/25/2020,Fresno,County,1032227.0,0.0,4.0,0.0,0.0,0.0,1485.0,0.0,43.0,0.0,0.0,0.0,0.0,,
25387,1/25/2020,Glenn,County,29348.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25388,1/25/2020,Humboldt,County,134098.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25389,1/25/2020,Imperial,County,191649.0,0.0,5.0,0.0,1.0,0.0,24.0,0.0,10.0,0.0,0.0,0.0,0.0,,
25390,1/25/2020,Inyo,County,18453.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25391,1/25/2020,Kern,County,927251.0,0.0,7.0,0.0,0.0,0.0,142.0,0.0,5.0,0.0,0.0,0.0,0.0,,
25392,1/25/2020,Kings,County,156444.0,0.0,12.0,0.0,0.0,0.0,91.0,0.0,10.0,0.0,0.0,0.0,0.0,,
25393,1/25/2020,Lake,County,64871.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25394,1/25/2020,Lassen,County,30065.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25395,1/25/2020,Los Angeles,County,10257557.0,2.0,372.0,0.0,3.0,6.0,2645.0,0.0,264.0,0.0,0.0,0.0,0.0,,
25396,1/25/2020,Madera,County,160089.0,0.0,3.0,0.0,1.0,0.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25397,1/25/2020,Marin,County,260800.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,0.0,0.0,,
25398,1/25/2020,Mariposa,County,17795.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25399,1/25/2020,Mendocino,County,88439.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,17.0,0.0,0.0,0.0,0.0,,
25400,1/25/2020,Merced,County,287420.0,0.0,3.0,0.0,0.0,0.0,188.0,0.0,31.0,0.0,0.0,0.0,0.0,,
25401,1/25/2020,Modoc,County,9475.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25402,1/25/2020,Mono,County,13961.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25403,1/25/2020,Monterey,County,448732.0,0.0,1.0,0.0,0.0,0.0,336.0,0.0,15.0,0.0,0.0,0.0,0.0,,
25404,1/25/2020,Napa,County,139652.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25405,1/25/2020,Nevada,County,98710.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25406,1/25/2020,Orange,County,3228519.0,0.0,6.0,0.0,0.0,17.0,5568.0,2.0,394.0,0.0,0.0,0.0,0.0,,
25407,1/25/2020,Out of state,County,,,,,,,,,,,,,,,
25408,1/25/2020,Placer,County,400434.0,0.0,3.0,0.0,0.0,0.0,137.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25409,1/25/2020,Plumas,County,18997.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25410,1/25/2020,Riverside,County,2468145.0,0.0,59.0,0.0,1.0,2.0,559.0,0.0,47.0,0.0,0.0,0.0,0.0,,
25411,1/25/2020,Sacramento,County,1567975.0,0.0,2.0,0.0,1.0,0.0,393.0,0.0,24.0,0.0,0.0,0.0,0.0,,
25412,1/25/2020,San Benito,County,64022.0,1.0,5.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25413,1/25/2020,San Bernardino,County,2217398.0,2.0,73.0,0.0,3.0,0.0,467.0,0.0,22.0,0.0,0.0,0.0,0.0,,
25414,1/25/2020,San Diego,County,3370418.0,0.0,0.0,0.0,0.0,2.0,655.0,1.0,25.0,0.0,0.0,0.0,0.0,,
25415,1/25/2020,San Francisco,County,892280.0,0.0,11.0,0.0,0.0,0.0,112.0,0.0,6.0,0.0,0.0,0.0,0.0,,
25416,1/25/2020,San Joaquin,County,782545.0,0.0,7.0,0.0,1.0,0.0,74.0,0.0,6.0,0.0,0.0,0.0,0.0,,
25417,1/25/2020,San Luis Obispo,County,278862.0,0.0,15.0,0.0,2.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25418,1/25/2020,San Mateo,County,778001.0,0.0,5.0,0.0,0.0,4.0,224.0,0.0,4.0,0.0,0.0,0.0,0.0,,
25419,1/25/2020,Santa Barbara,County,456373.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25420,1/25/2020,Santa Clara,County,1967585.0,0.0,23.0,0.0,4.0,0.0,537.0,0.0,8.0,0.0,0.0,0.0,0.0,,
25421,1/25/2020,Santa Cruz,County,273999.0,0.0,1.0,0.0,0.0,1.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25422,1/25/2020,Shasta,County,177925.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25423,1/25/2020,Sierra,County,3115.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25424,1/25/2020,Siskiyou,County,43956.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25425,1/25/2020,Solano,County,444255.0,1.0,18.0,0.0,3.0,7.0,76.0,0.0,5.0,0.0,0.0,0.0,0.0,,
25426,1/25/2020,Sonoma,County,496668.0,1.0,11.0,0.0,0.0,3.0,281.0,1.0,12.0,0.0,0.0,0.0,0.0,,
25427,1/25/2020,Stanislaus,County,562303.0,2.0,18.0,0.0,0.0,1.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25428,1/25/2020,Sutter,County,105747.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25429,1/25/2020,Tehama,County,65885.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25430,1/25/2020,Trinity,County,13354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25431,1/25/2020,Tulare,County,484423.0,0.0,7.0,0.0,0.0,0.0,5625.0,0.0,808.0,0.0,0.0,0.0,0.0,,
25432,1/25/2020,Tuolumne,County,52351.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25433,1/25/2020,Unknown,County,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,
25434,1/25/2020,Ventura,County,852747.0,0.0,6.0,0.0,1.0,0.0,961.0,0.0,17.0,0.0,0.0,0.0,0.0,,
25435,1/25/2020,Yolo,County,223612.0,0.0,2.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25436,1/25/2020,Yuba,County,79290.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25437,1/24/2020,Alameda,County,1685886.0,0.0,3.0,0.0,0.0,0.0,412.0,0.0,11.0,0.0,0.0,0.0,0.0,,
25438,1/24/2020,Alpine,County,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25439,1/24/2020,Amador,County,38531.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25440,1/24/2020,Butte,County,217769.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,2.0,0.0,0.0,0.0,0.0,,
25441,1/24/2020,Calaveras,County,44289.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25442,1/24/2020,California,State,40129160.0,5.0,710.0,0.0,22.0,7.0,21852.0,0.0,1807.0,0.0,0.0,0.0,0.0,,
25443,1/24/2020,Colusa,County,22593.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25444,1/24/2020,Contra Costa,County,1160099.0,0.0,8.0,0.0,0.0,0.0,166.0,0.0,4.0,0.0,0.0,0.0,0.0,,
25445,1/24/2020,Del Norte,County,27558.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25446,1/24/2020,El Dorado,County,193098.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25447,1/24/2020,Fresno,County,1032227.0,0.0,4.0,0.0,0.0,0.0,1485.0,0.0,43.0,0.0,0.0,0.0,0.0,,
25448,1/24/2020,Glenn,County,29348.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25449,1/24/2020,Humboldt,County,134098.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25450,1/24/2020,Imperial,County,191649.0,0.0,5.0,0.0,1.0,0.0,24.0,0.0,10.0,0.0,0.0,0.0,0.0,,
25451,1/24/2020,Inyo,County,18453.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25452,1/24/2020,Kern,County,927251.0,0.0,7.0,0.0,0.0,0.0,142.0,0.0,5.0,0.0,0.0,0.0,0.0,,
25453,1/24/2020,Kings,County,156444.0,0.0,12.0,0.0,0.0,0.0,91.0,0.0,10.0,0.0,0.0,0.0,0.0,,
25454,1/24/2020,Lake,County,64871.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25455,1/24/2020,Lassen,County,30065.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25456,1/24/2020,Los Angeles,County,10257557.0,2.0,370.0,0.0,3.0,1.0,2639.0,0.0,264.0,0.0,0.0,0.0,0.0,,
25457,1/24/2020,Madera,County,160089.0,0.0,3.0,0.0,1.0,0.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,,
25458,1/24/2020,Marin,County,260800.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,0.0,0.0,,
25459,1/24/2020,Mariposa,County,17795.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25460,1/24/2020,Mendocino,County,88439.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,17.0,0.0,0.0,0.0,0.0,,
25461,1/24/2020,Merced,County,287420.0,0.0,3.0,0.0,0.0,0.0,188.0,0.0,31.0,0.0,0.0,0.0,0.0,,
25462,1/24/2020,Modoc,County,9475.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
25463,1/24/2020,Mono,County,13961.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
